"alpha","beta","sigma","convergence"
0.00768001819422864,4.03729855577636e-09,0.499569203992965,8.11925288892878e-06
0.0089451577197156,2.23956521998308e-13,0.516361390996929,5.88928007146049e-06
0.010349742122001,2.55768008869118e-14,0.673994399904126,2.31162805345732e-05
0.0209259051725,2.89117090773648e-08,0.596671871037276,1.0835511729779e-05
0.0174950735143631,1.89136656560188e-08,0.623576885355952,3.24221160909231e-05
0.0141555436858905,6.37439908015423e-09,0.789952642374551,9.40118199538336e-05
0.0137952305463866,1.12237090031998e-08,0.989905715639176,1.25174491261735e-05
0.011295401236398,1.05481590147014e-08,0.67423112465953,6.00360017279974e-05
0.0128365199641712,3.23354236513966e-09,0.444435677405504,1.30398221669087e-06
0.0174419474366548,1.80645244766809e-08,0.593542916392011,2.27267441355609e-05
0.0134128032487829,2.0257780274704e-08,0.66503013489996,4.87280125679136e-05
0.0140568111006942,1.15517060579845e-08,0.852141835590643,1.31490824143355e-05
0.0250923933525351,2.17989757013561e-08,1.0177069134605,5.70422380709776e-05
0.00752422049456914,1.70584364703826e-09,0.730427003569208,1.88084282740603e-05
0.0139002646930653,1.6190626026895e-08,0.797311843268937,2.50554843247147e-05
0.00890979491310911,9.50364457606836e-13,0.760301236562953,4.41979288176825e-05
0.00975924413159688,1.24707931734275e-12,0.817697989687994,8.36648189354902e-06
0.00729529338955217,1.72436351150201e-09,0.53572539489231,1.12499608850062e-05
0.010441076168827,1.49864324322282e-08,0.732449782342736,7.01226462324022e-06
0.0183068993724753,1.91957762754372e-08,0.794272878803295,3.11718739602835e-05
0.0182195335008057,1.21414027104679e-08,0.778065501562722,5.4296511975274e-06
0.0268318525032509,3.08854403482332e-08,0.817414688590072,9.00487378297189e-06
0.0175108044092791,2.0848036825204e-08,0.717273907027622,2.57692231196331e-05
0.0138793985001309,3.05848234962413e-10,0.793097381374145,1.37613063877527e-05
0.00920955518168598,1.84975361209114e-13,0.86340842813648,6.26308086317817e-05
0.0121176365515451,8.99725294500803e-13,0.856796336362095,2.45052744239341e-05
0.0130918963819784,5.94948990965231e-13,0.73706610999741,1.03049588366604e-05
0.019219792469616,2.3026487748577e-08,0.723438286613955,5.06572588968006e-06
0.010659212963333,3.52985834267768e-09,0.76662357039431,3.10135328083606e-05
0.0173637862437163,6.45148863504208e-09,0.918545246056649,5.71383728203257e-05
0.0201251514092842,2.42448202615025e-08,0.648911294046097,9.84337587986879e-05
0.0227906496035929,2.42884560941061e-08,0.747530069012464,1.64534718434349e-05
0.0140992151247363,6.35451137224032e-09,0.694436714438864,2.00331166689827e-06
0.0103931211524021,1.12958125582148e-08,0.800288759784031,7.17291399177451e-05
0.0077146226449213,1.15114264359626e-10,0.57633300300228,7.99305019113576e-05
0.0105246008828058,7.68768457281361e-13,0.541984314354166,9.86268884019916e-06
0.0235168755541591,2.78002288866712e-08,0.631124420105136,7.20502718259578e-05
0.0186042857420995,1.64784002184054e-08,0.738377534741913,2.61249926555942e-06
0.009973625853363,4.22178410636411e-13,0.788199147246928,1.58258802864124e-05
0.0154871300666758,7.16348053841633e-09,1.08834869412593,4.71338399247288e-05
0.0175199869608418,1.76173789493304e-08,0.812998677574127,8.96202324267449e-06
0.0117076488859576,1.6158839638905e-08,0.682615744838915,1.03918121166308e-05
0.0140762084809501,1.34352461942846e-08,0.767340905281815,3.24574240332521e-06
0.0209957806637437,1.96309104726089e-08,0.640578869828963,4.14089016657502e-05
0.0159366259373944,6.51736880447506e-09,1.1708243467643,6.60633435574396e-05
0.00721717811325112,6.93733458494167e-13,0.766952483030584,8.30673570374302e-05
0.018229119230222,2.18852596593188e-08,0.768512951713608,6.99139595012345e-06
0.0130463014538328,6.59816616993686e-09,0.790755780350289,1.02463734242514e-05
0.0177635433727737,1.87656965635175e-08,0.589853275596947,8.66958601091339e-05
0.00937386737105942,7.69622920902738e-13,0.832181417309129,8.9347826572917e-05
0.0142085380769035,9.2611591433314e-09,0.892069789554576,6.16147305846602e-05
0.0278280767197498,3.36959156257435e-08,0.858795208567003,2.79328326794475e-06
0.00874834545296561,4.48019567356739e-09,0.595194288176814,7.64041149318858e-05
0.0125707864380838,1.15781819567137e-08,0.7445696652212,8.69246679290116e-08
0.0207077686545765,1.59148329041631e-08,1.00355654885605,1.77719934970028e-06
0.00656679614548317,1.76254391285066e-09,0.739056112521265,7.50515568994223e-06
0.00810258333018482,1.17777866897139e-13,0.776643401827088,4.12659051222186e-05
0.00555980483324608,1.88813672183362e-13,0.639137912179103,2.08487625281529e-05
0.00725931305318355,6.23227898728394e-13,0.762413547834282,9.1519779286406e-05
0.0103538116839162,1.17771038199561e-08,0.595986270121456,2.0579767833281e-05
0.0114832832553419,4.45902687675912e-09,0.866623893585019,7.62789211730572e-05
0.0120098357562855,1.5550889783874e-08,0.73135340024485,3.86479912206181e-06
0.0168476052052409,1.54342510855167e-08,0.685347093793764,5.20309178651821e-05
0.013459656459582,1.31491158475375e-08,0.616591263622614,4.87603076808338e-05
0.014529884733475,7.04114522887918e-13,0.964715173415894,1.10840626522445e-05
0.00923166728457386,2.56128401900587e-13,0.702570052133605,5.64629525648163e-05
0.00769374315697223,3.20176929848656e-14,0.888749714497587,1.20585762318382e-05
0.00868214903713521,9.07701316389091e-13,0.614874139101153,2.60775105391011e-05
0.00744103386655078,4.12362590137075e-09,0.736214271355487,1.50981684096611e-06
0.0115404404090314,1.23060134723087e-08,0.976064789559411,9.18438817696249e-06
0.00553729586384416,1.1804747624279e-09,0.569403645200237,2.98211058590178e-07
0.00915181863764996,4.90280803574505e-14,0.919831182171621,1.84231591907511e-05
0.016365319542933,1.16543437868589e-08,0.81362275698954,6.8920398067187e-05
0.0172630185237649,2.57813660531705e-08,0.628515628272529,2.20157775772494e-05
0.0108522625873719,2.47235616320241e-12,0.70035563805506,2.4998010853084e-05
0.00909120430926232,5.65918551603323e-13,0.999523751131459,1.50648788208589e-05
0.010193924055544,6.05035627514302e-13,0.876121054016912,6.82276633621619e-05
0.00962997715223,1.87755983011007e-09,0.841475486651007,7.86777460885983e-05
0.00730143367770429,1.16762037527672e-12,0.872148094741131,4.15653664383825e-05
0.0100561708713962,3.37366257833752e-13,0.641778853907208,4.12814816010732e-05
0.00829667991786946,2.11514038915298e-13,0.693532574797352,5.50747734982319e-05
0.00939332085592414,9.84180231399986e-14,0.588999493583375,9.40836257862561e-06
0.0104743696268287,5.70806137808822e-09,0.593903899756406,1.82233435033127e-05
0.0209892738734158,2.74117408710449e-08,0.680899824308528,3.97723871157715e-06
0.01302678575353,1.22752996995976e-08,0.700924072108899,5.6928472051387e-06
0.015249549821942,1.78327543961521e-08,0.636493327164402,4.25142154398006e-06
0.0173945161026039,2.25405200487336e-08,0.721128532548142,4.316077261996e-05
0.0207316876478106,1.18526700062498e-08,0.948426501102972,3.77496673113914e-05
0.0193298430325504,1.50064122550816e-08,0.835695179037479,4.31895085434035e-05
0.0155079030723629,1.08839255340665e-08,0.939685938630669,7.01554216413287e-05
0.0144261948519163,4.32392646753384e-09,0.838186256458462,6.89323427819877e-05
0.0125764779587246,1.01954985185759e-08,0.834739487939762,4.83413541855185e-05
0.016371711497679,1.68165425231591e-08,0.832538503219652,3.89632256296642e-05
0.0132717230159389,1.36620667804166e-08,0.88354130210908,1.95555551831151e-06
0.0123037525184388,3.18102777164304e-11,0.828034112616712,1.26808564721072e-05
0.0212057741711809,3.13675219540444e-08,0.883446456011845,9.34486387116043e-05
0.00856328002004217,8.07431894338852e-09,0.728790097591889,9.01423148200193e-05
0.00688783743101213,2.32523860056617e-13,0.660802532243955,3.57243027160179e-05
0.00786901514779125,4.7351194960559e-13,0.672576219740035,8.08402843489448e-05
0.0108683362796036,1.14582872561373e-13,1.0088466340301,2.05072313907514e-05
0.0217694287450883,2.71552379862244e-08,0.70011838367768,8.75230655771437e-06
0.0121559955745896,9.80320765385095e-09,0.549182676773086,9.9670250417007e-07
0.0162315960559318,1.58779591281919e-08,0.58492401185957,3.00919358994152e-05
0.0159816117779516,1.03313365778278e-08,0.795667305592789,1.9092696160226e-05
0.0202997549417366,1.87346540650897e-08,0.916989914019566,1.93636230399442e-05
0.013884426085025,1.08677273363735e-08,0.957818223793718,2.98160782891148e-05
0.00684894885632725,5.44845261514182e-09,0.990241231328954,1.84388413498681e-05
0.0145621184160205,1.04082583531542e-08,0.848832720909951,1.79253737033803e-05
0.00926245425710077,7.19514485014966e-09,0.683040434134237,2.08104924001115e-05
0.00884075635945053,1.50173466299628e-12,0.863861028660533,8.59962979340294e-05
0.010269784925443,3.09327764298441e-13,0.846460145501699,2.47894575970834e-05
0.00882190203248243,2.00303096998247e-13,0.617661354367023,3.65534577477058e-05
0.0117148136979925,6.88803458204737e-14,0.883540680542335,4.38500092851939e-05
0.00620722878659134,9.45139959442347e-13,0.745863678527175,5.66918010726138e-05
0.0079675591418738,3.85235165563542e-13,0.746255347678167,1.4734732999676e-05
0.0098672868024151,4.7659746309558e-13,0.639185604727294,4.14657290605298e-05
0.00691735859717112,1.01085034977387e-12,0.670405581559806,3.83129794161766e-05
0.00810280917009208,2.03215001002482e-09,0.759132700546892,2.45521626932479e-05
0.0104223366703802,1.02342869031716e-08,0.855349496620379,5.32433898836587e-05
0.0116230040229698,4.07272731943545e-09,1.02802678657508,1.90369120325003e-06
0.0153323671394385,1.10963743344497e-08,0.768014475476356,1.68969581282117e-05
0.00816735096715216,4.70858819640974e-09,0.760101308539337,1.08586346961755e-05
0.00931226943630453,3.27623623427917e-09,0.668436884783604,2.25239985627683e-06
0.0168172495936689,2.16252679838089e-08,0.632250986880254,1.86253228461922e-05
0.0127098313266648,2.12427535432708e-08,0.711596139092707,6.63841617124553e-06
0.0126830196430141,1.52287002000457e-08,0.742334268644847,6.73756459294482e-06
0.00986487610231323,2.75189072209978e-13,0.606070383056641,1.51901374294713e-05
0.0100325332969749,8.96332481472418e-09,0.82865885954224,3.4928156401037e-05
0.00939560720230994,5.29829421290088e-10,0.742286929709301,1.7549612315231e-06
0.00699673640222438,4.98665273592123e-09,0.584495149570994,1.22265833332559e-06
0.00955610599945835,1.26146651380098e-08,0.671248095108548,5.13679696725236e-05
0.0182823964535088,2.73130346418883e-08,0.724852016918279,7.45001798941934e-05
0.0224039441005746,1.3686171785123e-08,1.15721629923334,3.77310543167274e-06
0.010629860909456,1.4827017407286e-08,0.708711081431406,5.27138680398058e-05
0.0226683810231678,3.29966210133689e-08,0.687512679386748,8.39911898789778e-06
0.0209268647603604,3.50900093292094e-08,0.749075086667422,1.51657969822176e-05
0.00936873234195669,1.34397246361088e-09,0.712632851726505,2.54915603613991e-05
0.0198635338724739,3.48445566487515e-08,0.715828934493116,1.80480906525904e-05
0.00742176828487503,3.40605080872391e-13,0.583005518457021,3.09386977817824e-05
0.0113297525923347,1.86996465885397e-13,0.964507033122274,4.69250929545413e-05
0.0131457128735774,2.05502560367385e-13,1.08100532507392,6.2423542254373e-05
0.00894015999352256,3.00766007120534e-13,0.781191055869431,1.49954959803176e-05
0.00862084294209776,1.47037402559019e-13,0.673167459554807,2.89889771508155e-05
0.00747494963571008,3.40578645374547e-13,0.627467705741733,1.9527701771975e-05
0.00809128312591009,5.24658052877579e-13,0.772090059749717,8.44958150024997e-06
0.0264154646843874,3.17183168773583e-08,0.828470960797035,5.42508406990481e-06
0.0136848641509711,7.92838777931018e-09,0.800898739930584,7.80919973487741e-06
0.00723028793457928,1.10318486925939e-12,0.612150727514722,6.26873218599432e-05
0.0105255244610459,1.05119342793764e-12,0.699188287823003,7.36155903596135e-05
0.0114971724425792,7.89200721985549e-13,0.899067188798408,1.0913906298769e-05
0.0113436168329442,2.34103838927919e-12,0.748067063178948,5.06338138145345e-05
0.0125723725709478,8.36496559388886e-09,0.776058541277047,3.47524071474898e-05
0.00992188435018028,1.11619045341461e-09,0.658317149432798,6.58191742743094e-05
0.0124814317332859,6.14729558313945e-09,0.937666728137976,7.68748807510787e-06
0.0109196032018121,5.7573801186518e-09,0.744197284719297,2.51234177435789e-05
0.0153126207545554,1.82703392725467e-08,0.739459869593363,7.53720619865818e-06
0.0102219550761966,5.77695621865207e-09,0.726728836774642,9.70121689235722e-06
0.0203142495792024,1.8374381559694e-08,0.988510688871178,6.22184545168773e-05
0.028472435597611,4.20861006470525e-08,0.718579684151737,4.94016240696876e-05
0.0187105151698468,2.54597362408642e-08,0.625890751583923,3.4031027132095e-06
0.0141939264862411,2.01221579845187e-08,0.795559941780299,4.26110209196889e-06
0.0147671864958774,8.4836768474028e-09,0.859334318681711,1.53033948884227e-05
0.0190396122894893,1.63643643989421e-08,1.11143880453428,3.12930344871631e-05
0.00983215799020287,4.49474591114467e-13,0.782557534662332,7.50837887908238e-05
0.00866974870269347,1.90790604369504e-12,0.760195317705574,3.13315342070805e-05
0.0109772834033103,8.9137658164561e-14,0.700467229289058,8.91164889488763e-05
0.0120894167758817,2.40815991781446e-08,0.651331709733098,7.62295551558004e-06
0.0117922054390783,1.94121563830563e-10,0.702180794531366,3.08001694545103e-05
0.00751515952549963,6.02336091913189e-13,0.638490165269975,2.56235945594558e-05
0.0103705304370861,1.43666770293172e-08,0.6238044050096,3.26705725529745e-05
0.0246020212152138,1.07913971556873e-08,0.968268838572985,1.09947671163663e-05
0.009124128090806,1.74448197197525e-12,0.712910136622856,4.94471426438962e-05
0.00628889656568267,1.21107177662665e-09,0.724545003190805,9.9804278757973e-05
0.0101231738275995,1.89842867510429e-15,0.769533370616911,3.7474282158792e-05
0.00646101097748867,7.16900850526814e-13,0.890564150573131,5.66308248314186e-05
0.00956295606726672,1.18813316329236e-09,0.880562222023822,4.68130793085624e-07
0.0143055404176346,1.25744343388259e-08,0.708870002379349,1.64854751954779e-06
0.011529464437686,1.14471892347116e-08,0.635150410607396,1.27179039266991e-05
0.00892409437751593,1.12494911889834e-13,0.791515116797315,6.11445677974554e-05
0.0060797032878595,1.47256399771244e-13,0.621027248397473,1.60787755040702e-05
0.00566597152599239,1.68588420788475e-13,0.701220679333607,2.57748568412359e-05
0.00616564827044337,3.29193542896647e-13,0.554524286597112,9.56396290366285e-07
0.00860512441809038,5.19049083927264e-13,0.732854437943347,9.16477466248252e-05
0.0103839461230742,2.303362773611e-13,0.959510237802487,2.2350194439996e-05
0.00714312003506623,2.51575487765358e-13,0.728633547426554,3.0448954193685e-05
0.00803934558718409,9.32097408410504e-09,0.728762623394262,1.21753061944272e-05
0.00760101980640686,4.54817012690381e-14,0.632084697360239,5.682314358046e-05
0.00870536400983642,1.65682248295262e-13,0.760383804893057,4.92492010053103e-05
0.00816078188034778,8.52418663584198e-15,0.611273845236483,4.78653039103211e-05
0.00956305207838779,4.10734661343624e-13,0.606337769031507,9.05385058852529e-05
0.0106957259528176,1.83551019080687e-14,0.700333603632632,3.80361140909099e-05
0.00677992416814697,3.8203202574685e-13,0.767284411887763,1.07469697339127e-05
0.00698586821652607,3.3208336195052e-13,0.779681749314811,4.54824800471242e-05
0.0100510275517921,1.42000988282185e-08,0.792948224693561,2.13178898028507e-06
0.0151131354708802,1.26010549462912e-08,0.889368507966587,1.04402263533586e-05
0.0181377093433481,1.7311133540678e-08,0.784375862030831,4.08378294228361e-06
0.0206781192949592,2.03182920785309e-08,0.879818304825477,5.76275242925208e-05
0.0110306305183299,2.00013048636995e-09,0.651411781022188,1.54485660153325e-05
0.0160248645195295,1.06999362389849e-08,0.683622221739144,8.08578579309774e-06
0.0233919792839659,3.48818302434491e-08,0.767278418050805,1.07264164415677e-05
0.0120316864695515,1.4660578184269e-08,0.549863921413643,9.74761558499074e-05
0.0124687651963051,9.20700164270132e-09,0.602848941160136,1.84970875241688e-05
0.0137631125277365,1.13483800468932e-08,0.769372679474637,2.23592519730252e-06
0.00808176894183372,4.7564233388681e-09,0.660471510159547,7.97173999838126e-06
0.0147806699138976,1.34919210550132e-08,0.713870529081107,6.8399404894234e-07
0.0190587177858635,1.85380925698341e-08,0.995463862862557,3.92721146530168e-05
0.00878507862087555,4.6998349031616e-13,0.84278530766649,9.44508101085626e-05
0.0162393766070083,1.53248665416246e-08,0.781737058904353,3.66910640311856e-05
0.0332725258849524,4.11805403268218e-08,0.672917600487137,3.32418224755884e-05
0.0292305857375514,1.70105355590397e-08,1.13177069256584,4.62801192336264e-05
0.0155461189072012,1.92761506808536e-08,0.835503077208911,9.79891584876962e-05
0.00650200561762164,1.81470895108489e-12,0.595000994695023,4.12416573067312e-06
0.00667165440857621,3.43793212493005e-12,0.739077515000025,7.29950026404757e-05
0.0275506846420577,2.2291232726203e-08,1.06011197894151,1.61404792659145e-05
0.0148839012479936,1.27548718552186e-08,0.819952644313704,9.35885399467581e-05
0.0126548718991196,7.4737425020483e-09,0.78326681813471,4.81289093071681e-05
0.0122124775267961,1.66080396550961e-08,0.700604551017838,8.16579477496888e-05
0.019744459044304,2.65427339397233e-08,0.777392001699257,5.52442360021991e-05
0.00974331088237882,4.37923259668274e-09,0.840882816597043,3.0393920853551e-05
0.0117549541770558,3.22557446367958e-09,0.956223829723638,7.79181609368443e-07
0.0178267250282146,2.31358116631284e-08,0.775517183953695,4.53060433310212e-06
0.0141352215676587,1.29603276929979e-08,0.641511411742194,1.01245935833772e-05
0.00853439217874516,2.7578148406176e-09,0.581809356566791,7.08754611159268e-05
0.0113341887622839,8.12384803803454e-09,0.804961842296034,1.4418066723018e-06
0.0100320280388003,1.86960654101938e-09,0.602883656714071,3.24082062897744e-06
0.0130390938855786,7.59215251229026e-09,0.753998782629955,1.01387192200601e-05
0.0209948514024789,2.09395702795934e-08,0.980147794683858,2.61036123431617e-05
0.00856531712417538,4.18967158485448e-09,0.840075611552525,1.5703447392034e-05
0.0057091021671292,4.34336398920437e-13,0.541764139135553,2.15927285527727e-05
0.00856296610922275,1.48014263172211e-11,0.6500210703159,6.52395293871777e-05
0.0267698690263615,2.65911749584648e-08,1.04966266361221,2.85804169906272e-06
0.00719445197014565,4.53279670770298e-13,0.712269892140913,1.81582477746938e-05
0.0113388592093784,1.89806487292853e-08,0.833432464600672,9.72192952011898e-05
0.0226977448864311,3.6870873670239e-08,0.630026820482657,3.25623476682036e-05
0.00711192186893006,4.71631999226987e-09,0.844983134455909,3.71290769696114e-05
0.00880398334156322,1.1354078532388e-08,0.635703112098689,2.67674577534751e-06
0.0134601817950295,2.79633096858527e-08,0.784450597424049,3.97060502314906e-05
0.00659260496055366,7.86320914491683e-09,0.485494073109501,9.67559481188172e-05
0.0126703837571055,1.81237073088075e-08,0.860208751093849,9.54322934260265e-05
0.00783121911437166,3.32869940624061e-09,0.717410078178037,7.31071489854922e-06
0.0106549345021142,6.35358330733832e-09,0.869713576109965,5.68552443782929e-05
0.0072567044495519,2.39521749373848e-13,0.667174436661853,8.94246377501777e-05
0.00897287856583009,2.01572140229125e-09,0.73723376516084,1.67752719238e-06
0.0183590733814031,1.59656714367405e-08,0.755230915081092,6.21688775379293e-06
0.0116167420276895,1.13812553296875e-08,0.704550484842035,1.51470142438254e-06
0.00602573365066253,4.69549422415496e-10,0.737383826147245,8.70741159119952e-06
0.012699351289913,1.02735380653302e-08,0.643157866209276,5.14754554151562e-05
0.00822764564428842,2.5939093909288e-09,0.622050497337975,2.829284200521e-06
0.0140865623031166,1.33335566734937e-08,0.587450481690783,9.78673145747776e-05
0.00796357442095782,2.25083472802632e-09,0.594806524047294,1.20779399961181e-05
0.0124590119321091,9.00789191513556e-09,0.549303097527941,4.32480982175419e-05
0.0147108662873274,1.5826532791484e-08,0.77789469234635,1.96186829198934e-06
0.00771526897886234,4.28527098738515e-10,0.767887004159669,7.94448566072856e-05
0.0166885149968083,2.37853648646535e-08,0.701350814766984,6.35481917363534e-07
0.00873485476613069,1.92559976923327e-09,0.56371266030206,9.07709071546743e-06
0.011544962237417,1.67015536059929e-12,0.755007841395926,5.27936435234392e-05
0.00624984799225562,6.66414422630168e-13,0.629370619634906,8.60043872864411e-06
0.0112147560536108,1.46547954058898e-08,0.613090900098417,6.24960926369276e-05
0.011796987473662,3.65242003442465e-13,0.726189087159334,4.85614707690613e-05
0.0106438553659075,7.78313416242314e-09,0.590814747574839,5.00928582887144e-05
0.0142281042527545,1.27277986307128e-09,0.811075699401434,2.255693825296e-05
0.0111663743128881,1.10832505130101e-09,0.794580418869433,8.00882188570246e-05
0.0111228707573568,4.99340524881521e-10,0.69835987306286,6.49638842183487e-05
0.0116382274641272,1.18324181186963e-08,0.887090655115879,1.4938038174274e-06
0.00904401079599799,2.51693173682025e-09,0.693733779822553,3.92004538860073e-05
0.0053458151393516,8.55930358371915e-11,0.928953177647311,6.07867699218962e-06
0.02328109915175,2.81626502666783e-08,0.61319666927093,4.28884820141011e-05
0.0142607099777258,1.01106395769389e-08,0.669862064017305,2.41163110552598e-05
0.0130350490188225,1.28345611324398e-08,0.685785044255103,3.20584315359435e-05
0.00791971613499119,3.35307044052216e-09,0.906246070326679,8.47385620878762e-05
0.00920432277965006,6.68993570768787e-09,0.646988947052614,4.29558159180863e-06
0.00927158572976578,1.26398534404871e-08,0.715025237102151,7.14680518534516e-06
0.0129388712557093,8.27207185195399e-09,0.920503953512891,1.45397313559012e-05
0.0149002074938761,1.55924532285602e-08,0.625346798875481,6.30495003420035e-06
0.0130235268460674,1.57951626114801e-08,0.559010303552753,2.36865323430593e-07
0.0118099943268411,5.95337758071515e-09,0.563705232534388,5.22020119500325e-06
0.0080498001741252,1.55095846657012e-10,0.612114790612281,6.82271886951507e-05
0.00869860540192277,2.20233495415605e-12,0.60130643889305,1.28765482809879e-05
0.0117889907739724,3.90686518626291e-09,0.686246178023947,5.42182348436445e-05
0.00817926912423172,4.74714527913489e-09,0.702969898561349,1.59989975163969e-05
0.0118561938654544,3.42983802167342e-09,0.93743150492778,6.81725690707891e-05
0.00508256403087217,2.53986389458358e-13,0.597505936784824,3.69196922421076e-05
0.0139358395285376,1.69565027873476e-08,0.808242376663358,5.99437325081207e-05
0.0120557101346719,1.3543437626714e-08,0.624333835725676,9.12948521118588e-06
0.0135363711198629,1.30356306816628e-08,0.731002311252939,9.65931854682229e-06
0.00992395006799205,6.5756911035978e-09,0.775358472081312,2.3896697879042e-06
0.00945549009544882,1.10991391409516e-09,0.836041435003203,1.3021671073471e-05
0.00945205323966982,7.14082631768322e-09,0.756282724916952,8.99347978208324e-08
0.00927965319010908,2.12573034465497e-09,0.828050518537754,9.42652287950125e-05
0.0109075828151601,7.59249544989334e-09,0.707825966455496,3.86567527541702e-05
0.0268386207481219,2.00670407864641e-08,0.846320465529602,3.61090298287004e-06
0.0140912839459157,3.83535080541166e-09,0.77916451785342,9.86383782539636e-05
0.00863357282712712,1.48184038174927e-09,0.693997880548563,1.62772584708247e-05
0.0137944206212426,1.04913229444763e-08,0.752251007376577,2.09284080908867e-06
0.00755237435433607,1.99497480805471e-09,0.807727779974295,6.32017515726063e-05
0.0050922456712887,1.81185420961604e-13,0.563679151965932,1.78650199784999e-05
0.00603035533440598,1.38416639931835e-13,0.551505384614598,6.74701920093375e-06
0.00982253193709136,3.39641325549884e-13,0.798950259426811,3.96469521629253e-05
0.00921551276740329,1.02171554188732e-12,0.650136896608708,6.97265561152755e-05
0.0124744395876214,8.59969269660063e-09,0.706811780948976,8.06666936476836e-05
0.00869041492703214,1.10283996021611e-10,0.836004862957858,5.81718913006677e-07
0.0249262183612677,1.7232936009607e-08,0.880208142019468,7.48589861539101e-06
0.00877540876574533,8.48327654686726e-13,0.610546150301436,2.01109625768803e-05
0.00809640856260728,1.45309059942605e-12,0.651503287058942,8.18298556457538e-05
0.0135460085885907,1.21034303457422e-08,0.681221373147298,1.05394076828496e-06
0.0221991879480207,1.81451488363824e-08,0.77654043411952,1.39389333601558e-05
0.0146372120914383,1.99489688511164e-08,0.777117899477239,3.75660646755946e-05
0.0109496111716323,7.36752648997027e-09,0.610699025232039,2.95248987085892e-05
0.0113441627641088,6.77889628499717e-09,0.582446560137112,1.71824488741315e-05
0.0176428992080008,1.47946629589843e-08,0.922026474046883,9.57515327922122e-06
0.0129441146458188,2.46555064806157e-08,0.657483184188046,1.29887146647362e-05
0.0113821145773153,2.48407816274225e-11,0.855478427759967,2.65759874113826e-05
0.00987577276267679,1.39210737344039e-09,0.881194592883518,1.11592756805239e-06
0.0107305178171478,4.20668742351724e-09,0.76124548336395,2.46509922849062e-05
0.0112378563580048,7.06196633687575e-09,0.910450533784066,7.61885567006407e-06
0.0122110929639451,1.22662215883278e-08,0.760530626618987,5.24623738895887e-06
0.0126549275895366,1.98649210532732e-08,0.656115229581814,8.37350629560722e-06
0.0384916827076974,4.72275628084867e-08,0.765556691229442,4.88857091684852e-05
0.0104549601323803,3.61703346544307e-09,0.590965363149755,2.667265628228e-05
0.00600010622271264,2.54512344570129e-09,0.59621098074133,1.00480027223915e-05
0.0219102698543505,9.37900562905522e-09,1.07160351637144,1.20681168081375e-05
0.00897824939415694,3.03472866511184e-09,0.717375855946136,1.218544444693e-06
0.0110266660043993,9.8886381712107e-09,0.67401143533904,1.91253274332591e-05
0.0088098907899392,7.43705685771216e-09,0.641995296149885,4.04461358451146e-05
0.0174297155684266,4.41294555351767e-09,0.994731960196579,2.78783330747917e-05
0.0145675645206196,1.35445023727846e-08,0.895796290833445,8.76612800302473e-08
0.00886186481150042,3.35769874943681e-12,0.876679532679416,2.06663332566055e-05
0.0085281665562164,8.92229794329237e-12,0.673265927795951,9.48997755311066e-05
0.00855425408394576,7.01548015084448e-09,0.743735486989514,2.02823272238092e-06
0.0241939333514864,1.6566508178834e-08,0.905096393588543,7.0111107200332e-05
0.0107395401449692,1.6575612746854e-09,0.894430615716443,4.58228585893267e-06
0.0130740226633592,8.57532267568727e-09,0.878427783706568,4.74016436109309e-05
0.00969002164862008,7.37430610881851e-09,0.657112366761132,2.36988953096627e-05
0.0162084258215974,1.50833227383225e-08,0.858978633290235,1.73577815744383e-06
0.0120796297184914,8.75729396798142e-09,0.904438683321549,3.25474780898842e-05
0.00900026261097794,4.65171999879486e-13,0.760044098682922,3.70865928167942e-06
0.00881635260896555,3.03228021476884e-13,0.672754667305592,6.20177234383114e-05
0.00918485072166051,2.90292215774307e-13,0.494441068417419,9.87906566278243e-06
0.00799870872509882,2.30790333529468e-14,0.672412981263444,8.14488120585874e-05
0.00744225532894435,3.46728776502089e-12,0.859613771422406,2.53630765052288e-05
0.00512963271917295,1.30591171859353e-13,0.511570396854304,2.31938510830946e-05
0.00641048437586362,1.71118600933791e-13,0.540200580465442,7.84905195570813e-05
0.0150227166256876,9.33124387082262e-09,0.884506185092387,5.03853044689272e-05
0.00962750407333312,4.39535692200046e-14,0.816272849917018,9.62474098593946e-05
0.0137086212834575,1.38265789406452e-08,0.683700134456037,9.58442581353344e-05
0.0223229567307446,2.82043366383672e-08,0.764693426719152,1.14811830865416e-05
0.0299942891458925,3.91581409807638e-08,0.591384872148249,6.29753941971078e-06
0.0146883458195952,7.93180855216892e-09,0.595044849807912,2.15596546495045e-05
0.0112721686611603,7.38282565736669e-09,0.768799349992735,1.02719589949465e-05
0.0159512446109523,1.75502151025901e-08,0.819675892602593,2.32081887868014e-05
0.00766287091344924,2.80963693624682e-09,0.634658578719969,2.04247631583431e-05
0.0168977867868907,2.48755818956106e-08,0.64704975154188,4.60994846792763e-06
0.0108898552496672,2.97587630461891e-09,0.755364322056695,9.67786299414451e-06
0.00833093773460704,1.36553019420985e-09,0.657776485498537,2.19319943617362e-05
0.0124096749877566,3.25118438789575e-09,0.718407147573335,3.67343141018633e-06
0.00994666281147068,2.67638723451534e-13,0.677238990687048,8.4018568502784e-05
0.0148641013268059,1.26113603390316e-08,0.734334658024643,2.93268811631629e-05
0.0134238137190609,1.49438167620499e-08,0.830762857960092,2.63484940878773e-06
0.0124978686245745,1.22088397185851e-08,0.716166877952806,4.73900458246827e-05
